,ID,Name,Year,Rank,Average,Bayes average,Users rated,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12,recommendation13,recommendation14,recommendation15,recommendation16,recommendation17,recommendation18,recommendation19,recommendation20,recommendation21,recommendation22,recommendation23,recommendation24,recommendation25,recommendation26,recommendation27,recommendation28
469,12942,No Thanks!,2004,470,7.06,0.01,21827,172,50,15512,5782,92415,54043,129622.0,98778.0,56692.0,284083.0,11.0,230802.0,521.0,8203.0,203430.0,163412.0,254640.0,148228.0,215311.0,432.0,324856.0,140934.0,41.0,169654.0,266083.0,158600.0,161417.0,34219.0
470,262215,Blackout: Hong Kong,2018,471,7.48,0.01,4504,229853,247763,304420,250458,276025,244711,308765.0,245638.0,228341.0,300322.0,297030.0,281442.0,230244.0,182874.0,310873.0,343905.0,164928.0,234487.0,229220.0,265188.0,311193.0,298383.0,269511.0,203993.0,306481.0,126163.0,283863.0,216132.0
471,42052,Vinhos,2010,472,7.48,0.01,4582,55600,70149,41002,172386,126042,144592,66589.0,127060.0,207691.0,35677.0,95527.0,131287.0,102680.0,144733.0,160495.0,159508.0,154809.0,18602.0,144344.0,109276.0,192836.0,39938.0,104006.0,72225.0,96913.0,73439.0,75165.0,9216.0
472,34119,Tales of the Arabian Nights,2009,473,7.19,0.01,11961,37046,15062,150376,37111,110327,100423,,,,,,,,,,,,,,,,,,,,,,
473,150145,Skull King,2013,474,7.44,0.01,5194,284083,375651,244992,324856,345972,266830,329839.0,254640.0,169654.0,246784.0,291453.0,351040.0,123570.0,225694.0,178900.0,203430.0,92415.0,98778.0,271319.0,297129.0,11.0,135779.0,193042.0,173090.0,335609.0,324914.0,209778.0,271321.0
474,18,RoboRally,1994,475,7.08,0.01,22873,15062,31481,40692,38453,36218,8217,38054.0,150.0,37111.0,915.0,2987.0,15363.0,37380.0,116.0,45315.0,27162.0,31260.0,37046.0,21348.0,19237.0,216201.0,37904.0,3076.0,823.0,72125.0,11.0,22141.0,7805.0
475,27173,Vikings,2007,476,7.25,0.01,8063,25554,40628,66362,55670,66188,22345,96913.0,30869.0,9216.0,136888.0,38992.0,555.0,119591.0,91873.0,54.0,31594.0,58421.0,8217.0,24480.0,75449.0,66505.0,90040.0,5404.0,13004.0,90419.0,137269.0,119391.0,154246.0
476,269144,Hadara,2019,477,7.47,0.01,4720,184921,271324,219513,293014,246192,245643,233867.0,209685.0,218121.0,284435.0,171499.0,347013.0,241724.0,332944.0,346703.0,269595.0,170624.0,230802.0,240567.0,364073.0,54043.0,242302.0,357563.0,204583.0,148228.0,236457.0,191862.0,34635.0
477,156009,Port Royal,2014,478,7.14,0.01,14267,148949,176494,230080,42215,118048,153938,172308.0,34635.0,244522.0,183840.0,191862.0,104006.0,269207.0,220520.0,157354.0,244521.0,84876.0,176396.0,220877.0,173346.0,204027.0,54043.0,171623.0,140620.0,269210.0,68448.0,132531.0,164928.0
478,17405,1846: The Race for the Midwest,2005,479,7.95,0.01,2345,253608,421,23540,66837,12750,3097,,,,,,,,,,,,,,,,,,,,,,
479,133473,Sushi Go!,2013,480,7.04,0.01,37807,192291,9209,30549,148228,194655,70323,230802.0,218603.0,822.0,163412.0,65244.0,129622.0,204583.0,54043.0,70919.0,123540.0,215311.0,178900.0,13.0,98778.0,15512.0,209685.0,266192.0,160477.0,16992.0,194594.0,68448.0,180974.0
480,181530,Runebound (Third Edition),2015,481,7.49,0.01,5344,146021,254591,232918,269385,124708,135219,104162.0,336847.0,175155.0,205059.0,188547.0,189932.0,96848.0,115746.0,17223.0,257499.0,103343.0,146439.0,181279.0,181521.0,42776.0,271896.0,274637.0,82222.0,249746.0,342848.0,322708.0,59294.0
481,97842,Last Will,2011,482,7.19,0.01,9393,157354,155426,148949,123260,164928,176396,110327.0,163968.0,176734.0,176494.0,234487.0,181796.0,193558.0,245638.0,246684.0,137408.0,245934.0,102680.0,48726.0,126163.0,206718.0,144344.0,170042.0,220877.0,34219.0,27162.0,318084.0,140603.0
482,192836,The Colonists,2016,483,7.61,0.01,3694,126042,70149,217780,172386,269511,159675,,,,,,,,,,,,,,,,,,,,,,
483,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,2013,484,7.2,0.01,12250,151007,181521,169416,100423,94362,135382,,,,,,,,,,,,,,,,,,,,,,
484,285192,Destinies,2021,485,8.03,0.01,2980,255984,266507,291457,302723,281474,269385,253344.0,342848.0,271896.0,340325.0,361545.0,188920.0,174430.0,167355.0,316412.0,374173.0,300300.0,205059.0,195421.0,365717.0,201808.0,216734.0,293889.0,233371.0,328871.0,239188.0,314040.0,199792.0
485,31730,Chicago Express,2007,486,7.24,0.01,7672,552,26990,297486,111341,4098,875,,,,,,,,,,,,,,,,,,,,,,
486,475,Taj Mahal,2000,487,7.28,0.01,7250,503,3,46,8125,266164,481,35503.0,1041.0,5404.0,15510.0,25568.0,1382.0,204.0,42.0,18100.0,35572.0,119.0,8989.0,2955.0,15600.0,8051.0,38863.0,21882.0,25643.0,1261.0,127997.0,220.0,12.0
487,128780,Pax Porfiriana,2012,488,7.68,0.01,3239,198953,257732,332686,206490,155255,211716,165401.0,308119.0,235555.0,13122.0,875.0,256960.0,40354.0,111341.0,25021.0,111799.0,303954.0,552.0,318450.0,161882.0,278685.0,245928.0,221769.0,350205.0,19777.0,175914.0,228372.0,145371.0
488,218603,Photosynthesis,2017,489,7.09,0.01,18747,194655,123540,230802,70919,155703,194594,148228.0,215311.0,70323.0,266192.0,209685.0,204583.0,242302.0,192291.0,9209.0,133473.0,160477.0,163412.0,281259.0,30549.0,184921.0,54043.0,191862.0,180974.0,266524.0,129622.0,822.0,68448.0
489,291572,Oath: Chronicles of Empire and Exile,2021,490,8.02,0.01,2705,237182,283355,316624,202426,233078,246900,,,,,,,,,,,,,,,,,,,,,,
490,22827,StarCraft: The Board Game,2007,491,7.34,0.01,7163,59294,12493,77130,43111,37111,9609,,,,,,,,,,,,,,,,,,,,,,
491,183251,Karuba,2015,492,7.2,0.01,9402,244228,217449,270673,258444,176396,204027,269725.0,274960.0,255674.0,270314.0,325698.0,270636.0,199561.0,265736.0,28023.0,230080.0,244521.0,183231.0,232043.0,171273.0,244995.0,239840.0,244916.0,256226.0,232219.0,285533.0,191862.0,265256.0
492,91312,Discworld: Ankh-Morpork,2011,493,7.24,0.01,9581,54998,249746,103343,161970,43111,52461,45315.0,40692.0,127023.0,189932.0,37111.0,128671.0,31481.0,20551.0,121921.0,154203.0,233247.0,155821.0,77130.0,201808.0,73761.0,195539.0,478.0,182028.0,340466.0,181279.0,158899.0,175155.0
493,6249,Alhambra,2003,494,7.03,0.01,30095,34635,107529,191862,21790,27588,822,50.0,42215.0,54043.0,68448.0,245643.0,4390.0,148228.0,230802.0,209685.0,9217.0,171499.0,84876.0,15512.0,432.0,163412.0,204583.0,118048.0,269144.0,129622.0,394.0,5782.0,219513.0
494,27746,Colosseum,2007,495,7.22,0.01,8590,27162,90419,48726,97842,22141,140603,24480.0,25554.0,39938.0,20437.0,63628.0,50750.0,110327.0,123260.0,15062.0,163968.0,137297.0,148949.0,13004.0,34887.0,555.0,31481.0,145659.0,176544.0,136888.0,66188.0,121408.0,30869.0
495,151022,Baseball Highlights: 2045,2015,496,7.54,0.01,3948,141572,150658,169426,157809,258210,302524,260428.0,119506.0,72321.0,198928.0,163967.0,100901.0,171273.0,245961.0,248490.0,521.0,110327.0,171668.0,234669.0,177639.0,123260.0,209010.0,197376.0,180593.0,132531.0,206718.0,113294.0,282524.0
496,141572,Paperback,2014,497,7.18,0.01,9519,171273,168435,150658,221965,155426,521,201825.0,194607.0,171011.0,140934.0,34219.0,110327.0,223215.0,220517.0,275467.0,136063.0,113294.0,132531.0,197376.0,30549.0,265736.0,302524.0,198928.0,217449.0,295374.0,208895.0,123260.0,199561.0
497,183562,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,2015,498,7.8,0.01,2919,103885,252328,163745,164153,205359,234931,,,,,,,,,,,,,,,,,,,,,,
498,15363,Nexus Ops,2005,499,7.22,0.01,8583,15062,72125,37111,39463,37046,48726,12493.0,58281.0,36932.0,31481.0,18.0,25292.0,40692.0,27162.0,13823.0,54998.0,127023.0,15364.0,18258.0,38453.0,34119.0,105.0,110327.0,43111.0,146439.0,45315.0,131646.0,38054.0
499,196326,Love Letter Premium,2016,500,7.46,0.01,4804,178900,198773,224037,198740,158899,209778,,,,,,,,,,,,,,,,,,,,,,
500,3685,Hammer of the Scots,2002,501,7.55,0.01,3933,37836,17396,14105,8481,130960,25277,,,,,,,,,,,,,,,,,,,,,,
501,262211,Cloudspire,2019,502,8.27,0.01,2057,322656,192135,313889,338434,251661,325494,235802.0,373167.0,358320.0,284121.0,295770.0,290484.0,248562.0,280794.0,312859.0,318182.0,367518.0,311988.0,281474.0,255984.0,364655.0,352179.0,277659.0,174430.0,318184.0,55690.0,180263.0,268504.0
502,212445,Blood Bowl (2016 Edition),2016,503,8.05,0.01,2374,318472,712,54625,165838,224597,15985,156776.0,247104.0,90137.0,3565.0,344697.0,2163.0,463.0,1634.0,359065.0,175155.0,71721.0,285905.0,274428.0,184824.0,47185.0,264198.0,197572.0,1568.0,3072.0,276925.0,256066.0,193428.0
503,159508,AquaSphere,2014,504,7.27,0.01,6774,102680,127060,172386,227789,245638,244049,203993.0,104006.0,144344.0,193558.0,70512.0,245934.0,35677.0,171623.0,144592.0,206941.0,234487.0,182874.0,227515.0,136888.0,126163.0,217780.0,159675.0,244711.0,70149.0,140620.0,55600.0,137408.0
504,84419,Space Empires: 4X,2011,505,7.71,0.01,3266,214029,12333,145976,62227,111799,25021,27708.0,163154.0,91080.0,132018.0,164949.0,115746.0,300192.0,206480.0,268864.0,144189.0,127518.0,177590.0,14105.0,339289.0,283355.0,354570.0,290359.0,69779.0,204516.0,165872.0,218948.0,21050.0
505,2346,DVONN,2001,506,7.45,0.01,4610,31999,7854,528,188,527,681,2655.0,217083.0,624.0,108831.0,27172.0,394.0,1295.0,197405.0,19764.0,1419.0,24508.0,2065.0,54137.0,2397.0,160477.0,38545.0,146278.0,4112.0,50.0,252997.0,107529.0,41.0
506,39351,Automobile,2009,507,7.33,0.01,5495,28720,24181,35570,66589,1,43015,65901.0,18602.0,27833.0,9216.0,146910.0,65781.0,42052.0,154825.0,131287.0,26990.0,41002.0,70149.0,875.0,13122.0,62219.0,2651.0,555.0,95527.0,122515.0,166571.0,4098.0,318983.0
507,155703,Evolution,2014,508,7.11,0.01,14504,123540,218603,70323,148228,68448,194655,194594.0,129622.0,230802.0,70919.0,184921.0,125618.0,242302.0,9209.0,822.0,204583.0,215311.0,132531.0,209685.0,173346.0,266192.0,30549.0,233867.0,180974.0,172081.0,133473.0,163412.0,246192.0
508,153938,Camel Up,2014,509,7.04,0.01,23941,11,156009,129622,98778,822,36218,,,,,,,,,,,,,,,,,,,,,,
509,257501,KeyForge: Call of the Archons,2018,510,7.22,0.01,10080,463,272453,147020,124742,175621,58281,,,,,,,,,,,,,,,,,,,,,,
510,160010,Conan,2016,511,7.69,0.01,4136,186751,257518,222514,137649,42776,247417,243759.0,73171.0,230791.0,163602.0,205477.0,163474.0,149776.0,59294.0,205317.0,331398.0,260789.0,172047.0,262733.0,36932.0,138431.0,232918.0,146439.0,181521.0,135219.0,266064.0,175155.0,253344.0
511,6472,A Game of Thrones,2003,512,7.2,0.01,10259,9609,22545,77130,20963,18,3307,,,,,,,,,,,,,,,,,,,,,,
512,39938,Carson City,2009,513,7.24,0.01,6885,18602,126042,33160,63628,140603,127060,55600.0,25554.0,35677.0,96913.0,9216.0,27746.0,55670.0,31260.0,42052.0,31594.0,48726.0,172386.0,20551.0,24480.0,73439.0,3076.0,144344.0,27162.0,43015.0,2651.0,70149.0,144733.0
513,140603,Francis Drake,2013,514,7.41,0.01,4711,127060,96913,137408,136888,144344,63628,102680.0,176734.0,171879.0,193558.0,163413.0,27746.0,70512.0,55600.0,39938.0,143515.0,48726.0,230933.0,117915.0,97842.0,165986.0,180511.0,159508.0,66188.0,104006.0,148949.0,126042.0,119591.0
514,169255,A Game of Thrones: The Card Game (Second Edition),2015,515,7.55,0.01,4436,184151,39953,124742,156776,463,103343,,,,,,,,,,,,,,,,,,,,,,
515,9625,Struggle of Empires,2004,516,7.52,0.01,3948,40354,12333,12891,25021,27708,8045,,,,,,,,,,,,,,,,,,,,,,
516,172308,Broom Service,2015,517,7.18,0.01,8701,148949,176494,206718,157354,124361,118048,156009.0,34219.0,217372.0,140934.0,166669.0,84876.0,244521.0,47.0,230080.0,176920.0,318084.0,132531.0,164928.0,274364.0,11.0,163968.0,277597.0,246784.0,171623.0,123260.0,245934.0,191862.0
517,42776,Gears of War: The Board Game,2011,518,7.47,0.01,4815,71721,181521,59294,59946,146652,96848,,,,,,,,,,,,,,,,,,,,,,
518,256952,Zombie Kidz Evolution,2018,519,7.82,0.01,2832,340288,300010,4209,344254,218208,172931,191004.0,310448.0,41010.0,354886.0,218333.0,226320.0,247314.0,41916.0,146312.0,244320.0,271785.0,318546.0,242740.0,375852.0,327056.0,17329.0,137909.0,295488.0,341919.0,235655.0,130792.0,366488.0
519,205359,Star Wars: Destiny,2016,520,7.5,0.01,4839,257501,103886,271896,374173,146652,370913,463.0,90137.0,187645.0,103885.0,147020.0,160499.0,37046.0,124742.0,387866.0,71721.0,150376.0,175621.0,234931.0,202408.0,163967.0,96848.0,37111.0,160964.0,164153.0,148575.0,192153.0,260428.0
520,42215,Tobago,2009,521,7.11,0.01,11111,34635,148949,191862,176494,6249,156009,118048.0,107529.0,162082.0,54043.0,21790.0,84876.0,68448.0,54.0,129948.0,27588.0,230080.0,30869.0,50.0,25554.0,137297.0,140620.0,394.0,176396.0,209685.0,157354.0,104006.0,172308.0
521,503,Through the Desert,1998,522,7.08,0.01,13079,3,475,46,2955,42,5404,,,,,,,,,,,,,,,,,,,,,,
522,4390,Carcassonne: Hunters and Gatherers,2002,523,7.13,0.01,11715,6249,822,107529,34635,394,432,204583.0,230802.0,163412.0,50.0,148228.0,41.0,219513.0,27588.0,15512.0,171499.0,9217.0,54043.0,245643.0,245654.0,284435.0,21790.0,346703.0,184921.0,209685.0,9209.0,191862.0,54137.0
523,113924,Zombicide,2012,524,7.14,0.01,17250,137988,176189,150376,286751,160499,192153,124708.0,100423.0,37904.0,193037.0,161866.0,41114.0,37046.0,205059.0,91536.0,163602.0,37111.0,264164.0,463.0,174430.0,253344.0,40692.0,232405.0,143741.0,171668.0,100901.0,146021.0,181304.0
524,28023,Jamaica,2007,525,7.06,0.01,17063,232043,177639,157354,176396,176920,150312,244521.0,199478.0,157403.0,40692.0,143741.0,201808.0,171273.0,183251.0,175117.0,170042.0,40793.0,155426.0,199561.0,113294.0,246784.0,209778.0,244228.0,163968.0,176494.0,155987.0,213893.0,110327.0
525,175095,Dawn of the Zeds (Third Edition),2016,526,8.19,0.01,1931,187617,296237,233208,188920,248562,134253,,,,,,,,,,,,,,,,,,,,,,
526,117959,Las Vegas,2012,527,7.13,0.01,9809,98778,11,137297,8203,148949,5782,129622.0,12942.0,172.0,15512.0,50.0,54043.0,16747.0,284083.0,176494.0,172308.0,51.0,68448.0,42215.0,169654.0,153938.0,432.0,119890.0,157354.0,56692.0,199.0,45.0,36218.0
527,143519,Quantum,2013,528,7.27,0.01,6853,63888,125618,28143,132531,146278,161614,206718.0,255692.0,162082.0,128271.0,172.0,205597.0,270109.0,215311.0,84876.0,97207.0,118048.0,262712.0,194655.0,41933.0,70323.0,54043.0,68448.0,521.0,129622.0,170624.0,107529.0,155703.0
528,311193,Anno 1800,2020,529,7.87,0.01,2468,247763,250458,265188,228341,177478,300322,,,,,,,,,,,,,,,,,,,,,,
529,170561,Valeria: Card Kingdoms,2016,530,7.45,0.01,4501,169426,240855,329465,285036,217861,242684,201825.0,328871.0,216600.0,194607.0,172287.0,270844.0,170042.0,187680.0,195421.0,283393.0,171233.0,265402.0,279254.0,264982.0,254713.0,339906.0,199792.0,201808.0,172818.0,221194.0,233262.0,187377.0
530,252328,Star Wars: X-Wing (Second Edition),2018,531,8.23,0.01,2088,103885,183562,163745,233571,164153,205359,271896.0,187645.0,374562.0,370913.0,374173.0,463.0,234931.0,257501.0,387866.0,283474.0,209010.0,353470.0,237182.0,233371.0,268864.0,169786.0,160499.0,246900.0,291457.0,174430.0,260428.0,162886.0
531,73171,Earth Reborn,2010,532,7.65,0.01,3289,12493,59294,39339,36932,31563,104363,42776.0,25292.0,137649.0,96848.0,22038.0,72125.0,37111.0,15363.0,90137.0,163602.0,22827.0,15987.0,20963.0,40765.0,34119.0,83330.0,9609.0,43111.0,71721.0,37046.0,101721.0,77130.0
532,119432,Snowdonia,2012,533,7.36,0.01,4705,39683,163805,171879,55600,66589,144344,55670.0,137269.0,73439.0,96913.0,127060.0,207691.0,143693.0,26566.0,39684.0,131287.0,126042.0,35677.0,25554.0,66362.0,212516.0,146886.0,39938.0,95527.0,42052.0,144733.0,18602.0,206941.0
533,174785,Mare Nostrum: Empires,2016,534,7.56,0.01,3661,105551,40765,72125,25292,152470,175155,54998.0,233247.0,127023.0,204516.0,115746.0,233078.0,283355.0,77130.0,182028.0,62219.0,20551.0,12333.0,43111.0,205896.0,37111.0,246900.0,299659.0,103343.0,187645.0,54138.0,27708.0,12493.0
534,30869,Thebes,2007,535,7.13,0.01,9349,40628,13004,66188,25554,27173,54,24480.0,90419.0,8217.0,137297.0,42215.0,22345.0,22141.0,148949.0,37380.0,21882.0,27162.0,5404.0,31594.0,555.0,66362.0,157809.0,9674.0,199.0,7805.0,38054.0,154246.0,16496.0
535,131357,Coup,2012,536,7.0,0.01,38595,147949,156129,178900,92415,198773,157969,188834.0,192291.0,41114.0,262543.0,143741.0,11971.0,30549.0,166384.0,171131.0,129622.0,16992.0,240980.0,39856.0,155362.0,181304.0,70323.0,244992.0,133473.0,260605.0,98778.0,10547.0,128882.0
536,1513,The Republic of Rome,1990,537,7.54,0.01,3994,17392,234,71,240,26,41066,,,,,,,,,,,,,,,,,,,,,,
537,169427,Middara: Unintentional Malum – Act 1,2019,538,8.84,0.01,1573,242705,251661,281526,295785,55690,322524,280794.0,268012.0,273910.0,219217.0,294378.0,342372.0,270871.0,273703.0,159504.0,170771.0,325494.0,266064.0,330116.0,214484.0,261393.0,317321.0,207243.0,303731.0,299121.0,264220.0,247417.0,260789.0
538,270673,Silver & Gold,2019,539,7.31,0.01,5256,265736,325698,270314,274960,63975,199561,,,,,,,,,,,,,,,,,,,,,,
539,220,High Society,1995,540,7.1,0.01,10101,12,118,56692,244331,46,47,244114.0,112.0,22245.0,203430.0,3.0,904.0,305761.0,223770.0,34219.0,266164.0,140934.0,12942.0,123570.0,217372.0,337765.0,291453.0,172.0,341935.0,2955.0,38863.0,300001.0,503.0
540,319966,The King Is Dead: Second Edition,2020,541,7.84,0.01,2490,274364,337765,247367,237182,286749,338957,,,,,,,,,,,,,,,,,,,,,,
541,301880,Raiders of Scythia,2020,542,7.93,0.01,2328,296151,328871,266810,350316,316554,329465,,,,,,,,,,,,,,,,,,,,,,
542,209778,Magic Maze,2017,543,7.02,0.01,17183,244992,147151,178900,181304,171131,224037,98778.0,246784.0,284083.0,242639.0,166384.0,39856.0,254640.0,198454.0,193042.0,198773.0,223953.0,156129.0,150312.0,161936.0,143741.0,225694.0,173090.0,318977.0,129622.0,239188.0,177639.0,245655.0
543,216734,Dice Throne: Season One,2018,544,7.6,0.01,4319,209010,266507,201808,172287,169426,329082,233371.0,268201.0,174430.0,329465.0,238992.0,169786.0,195421.0,162886.0,365717.0,302723.0,150376.0,170216.0,291457.0,233262.0,293141.0,202408.0,374173.0,172818.0,361545.0,221194.0,271055.0,199792.0
544,121408,Trains,2012,545,7.15,0.01,7913,157809,27162,48726,148949,90419,123260,119890.0,110327.0,97842.0,191977.0,144344.0,155426.0,132531.0,37380.0,163968.0,176494.0,25554.0,39683.0,13004.0,63628.0,140603.0,176396.0,124361.0,28143.0,171011.0,126042.0,36218.0,150999.0
545,265402,In the Hall of the Mountain King,2019,546,7.78,0.01,2825,305096,264052,296151,301255,266810,264982,,,,,,,,,,,,,,,,,,,,,,
546,163166,One Night Ultimate Werewolf: Daybreak,2015,547,7.35,0.01,5180,147949,131357,180956,155362,198773,188834,181304.0,157969.0,156129.0,171131.0,134352.0,178900.0,143741.0,193308.0,245422.0,166384.0,11971.0,41114.0,262543.0,39856.0,175324.0,10547.0,128882.0,204431.0,150376.0,244992.0,82168.0,129736.0
547,24508,Taluva,2006,548,7.16,0.01,8066,9217,31594,93,18602,137269,22345,129948.0,42.0,3076.0,54.0,42215.0,394.0,21790.0,34635.0,66362.0,88.0,107529.0,84876.0,5782.0,29934.0,28143.0,128271.0,106217.0,26566.0,167270.0,40628.0,8217.0,31260.0
548,58281,Summoner Wars,2009,549,7.25,0.01,6321,93260,37046,31481,39463,96848,41114,127023.0,155624.0,40692.0,72125.0,150376.0,110327.0,15062.0,15363.0,463.0,37111.0,209010.0,132531.0,202408.0,257501.0,170216.0,143741.0,38453.0,13823.0,28143.0,192457.0,174430.0,54998.0
549,1353,Time's Up!,1999,550,7.29,0.01,5270,147151,40692,21763,178900,45,209778,,,,,,,,,,,,,,,,,,,,,,
550,10547,Betrayal at House on the Hill,2004,551,7.06,0.01,39505,240196,228660,147949,16992,124172,131357,,,,,,,,,,,,,,,,,,,,,,
551,130960,Triumph & Tragedy: European Balance of Power 1936-1945,2015,552,8.16,0.01,1880,132018,206480,242722,300323,164949,253506,,,,,,,,,,,,,,,,,,,,,,
552,37904,Formula D,2008,553,7.02,0.01,17809,100901,40692,15062,30549,110327,31481,160499.0,171668.0,113294.0,36218.0,150376.0,169124.0,68448.0,59959.0,199478.0,155426.0,37046.0,143741.0,28023.0,70323.0,198928.0,2653.0,136063.0,41114.0,150.0,16992.0,172818.0,105134.0
553,198953,Pax Renaissance,2016,554,8.03,0.01,2035,128780,332686,155255,211716,257732,165401,308119.0,235555.0,13122.0,206490.0,256960.0,875.0,40354.0,303954.0,111341.0,175914.0,25021.0,221769.0,9625.0,245928.0,350205.0,145371.0,1.0,62219.0,19777.0,111799.0,154825.0,552.0
554,150997,Shadows of Brimstone: Swamps of Death,2014,555,8.05,0.01,2269,146791,212346,322985,273655,273654,322984,,,,,,,,,,,,,,,,,,,,,,
555,180511,Shakespeare,2015,556,7.43,0.01,3991,230933,163968,137408,97842,193558,176734,245934.0,267271.0,143515.0,140603.0,172385.0,144344.0,245638.0,213893.0,145659.0,234487.0,176544.0,191231.0,256570.0,136888.0,227515.0,171669.0,181796.0,143175.0,229220.0,157354.0,206941.0,127060.0
556,135219,The Battle of Five Armies,2014,557,7.87,0.01,2380,115746,175155,103343,187645,146439,268864,,,,,,,,,,,,,,,,,,,,,,
557,284435,Nova Luna,2019,558,7.41,0.01,4337,309105,353152,219513,184921,346703,347013,269595.0,269144.0,245654.0,366456.0,246192.0,313963.0,171499.0,241724.0,391163.0,353545.0,233867.0,332944.0,267378.0,328479.0,364186.0,218121.0,180974.0,230802.0,216428.0,271324.0,240567.0,281075.0
558,193949,Star Trek: Ascendancy,2016,559,7.81,0.01,2828,187645,220792,25292,79127,175155,341165,283355.0,204516.0,233078.0,138161.0,115746.0,37111.0,82222.0,182340.0,233247.0,135219.0,271896.0,72125.0,174785.0,84419.0,12493.0,205716.0,295262.0,253499.0,304985.0,43111.0,163602.0,104363.0
559,111799,Cuba Libre,2013,560,7.69,0.01,2730,91080,62227,164949,25021,163154,132018,180199.0,300192.0,127518.0,220588.0,253506.0,12333.0,144189.0,296577.0,206480.0,242520.0,342921.0,40354.0,165872.0,247136.0,214029.0,339289.0,334363.0,332686.0,84419.0,27708.0,128780.0,275586.0
560,121288,Dixit: Journey,2012,561,7.41,0.01,4332,157969,178900,147949,33604,46213,136063,20100.0,153016.0,30549.0,41114.0,166384.0,39856.0,16992.0,181304.0,143741.0,198773.0,156129.0,131357.0,155362.0,123239.0,65244.0,40692.0,113294.0,171131.0,224037.0,15062.0,147151.0,134352.0
561,50750,Belfort,2011,562,7.23,0.01,6079,48726,63628,27162,144344,117915,24480,104006.0,97207.0,39938.0,126042.0,176734.0,145659.0,27746.0,140603.0,163968.0,121408.0,123260.0,159508.0,234487.0,97842.0,110327.0,157809.0,25554.0,66188.0,171669.0,157526.0,35677.0,127060.0
562,46,Medici,1995,563,7.16,0.01,7431,503,475,3,35503,220,2955,12.0,266164.0,1382.0,904.0,42.0,244331.0,38863.0,5404.0,174744.0,21882.0,357.0,112.0,118.0,125.0,8125.0,127997.0,119.0,25568.0,760.0,15510.0,398.0,9674.0
563,3201,Lord of the Rings: The Confrontation,2002,564,7.2,0.01,6645,112,3,503,18833,105,475,,,,,,,,,,,,,,,,,,,,,,
564,116998,Thunderstone Advance: Towers of Ruin,2012,565,7.36,0.01,4634,142961,152765,53953,215341,69789,98351,,,,,,,,,,,,,,,,,,,,,,
565,247367,"Air, Land & Sea",2018,566,7.54,0.01,3293,358981,338957,258210,274364,140934,296912,,,,,,,,,,,,,,,,,,,,,,
566,269511,Cooper Island,2019,567,7.67,0.01,2766,281442,343905,297030,306481,280480,308765,298383.0,304420.0,351913.0,250458.0,217780.0,300322.0,311193.0,238799.0,125153.0,247763.0,310873.0,262215.0,228341.0,161533.0,306040.0,229853.0,316786.0,299960.0,325022.0,323156.0,265188.0,244711.0
567,224710,Zombicide: Green Horde,2018,568,7.76,0.01,3288,176189,248065,251723,197070,331224,286751,137988.0,161866.0,315610.0,351817.0,264164.0,113924.0,253344.0,172047.0,273330.0,366023.0,233868.0,355200.0,167355.0,364792.0,310100.0,,,,,,,
568,21763,Mr. Jack,2006,569,7.0,0.01,16051,158899,70919,72287,155987,173346,276042,204583.0,68448.0,98778.0,194594.0,54043.0,147151.0,175117.0,129622.0,822.0,148228.0,45.0,293014.0,194655.0,163412.0,34635.0,108745.0,70323.0,287084.0,262712.0,271324.0,432.0,15512.0
569,258210,Blitzkrieg!: World War Two in 20 Minutes,2019,570,7.69,0.01,2702,274364,260428,338957,268864,247367,177639,,,,,,,,,,,,,,,,,,,,,,
570,134726,Smash Up: Awesome Level 9000,2013,571,7.25,0.01,6664,151004,168917,160018,143185,177802,198487,,,,,,,,,,,,,,,,,,,,,,
571,5782,Coloretto,2003,572,6.97,0.01,18753,50,172,12942,15512,54043,8203,432.0,1403.0,6249.0,191862.0,41.0,11.0,163412.0,266083.0,107529.0,264241.0,129622.0,56692.0,34635.0,98778.0,42215.0,230802.0,394.0,9674.0,822.0,148228.0,13004.0,117959.0
572,13004,The Downfall of Pompeii,2004,573,7.14,0.01,7713,30869,90419,25554,8217,37380,34219,,,,,,,,,,,,,,,,,,,,,,
573,264055,Draftosaurus,2019,574,7.16,0.01,7559,180974,204583,70919,346703,233867,302260,364073.0,184921.0,230802.0,163412.0,329845.0,347013.0,290236.0,274960.0,219513.0,332944.0,271324.0,295486.0,191925.0,300936.0,288513.0,300877.0,284435.0,194594.0,281259.0,367220.0,245654.0,54043.0
574,70512,Luna,2010,575,7.31,0.01,4687,127060,102680,137408,193558,159508,227789,136888.0,172386.0,245638.0,171623.0,245934.0,203993.0,206941.0,227515.0,212516.0,244711.0,96913.0,144344.0,144592.0,140603.0,217780.0,229220.0,177678.0,143515.0,104006.0,173101.0,244049.0,137269.0
575,277085,Love Letter,2019,576,7.61,0.01,3228,244992,188834,39856,260605,198773,316377,205398.0,181304.0,192291.0,301767.0,225694.0,178900.0,128882.0,293141.0,298638.0,147151.0,293296.0,92415.0,224037.0,128664.0,304285.0,92828.0,46213.0,353470.0,147949.0,169654.0,246784.0,139030.0
